# Nodes: 400, Edges: 1130, Weighted: 1
95	392	1.051
95	395	1.61418
96	399	0.974283
96	400	1.87368
97	389	1.17725
97	394	1.76029
98	291	1.1369
98	298	1.40867
99	370	0.873453
99	378	1.71389
100	252	2.23865
101	120	1.48013
101	218	1.06545
102	382	0.686659
102	391	1.92163
103	392	1.051
103	395	1.61418
104	206	1.06548
105	349	0.133422
105	386	3.06309
106	383	0.0482819
106	397	2.50277
107	238	0.0450274
107	386	3.11058
109	399	0.974283
109	400	1.87368
110	392	1.051
110	395	1.61418
111	372	0.300872
111	390	2.62784
112	327	1.85203
112	395	2.60654
113	372	0.300872
113	390	2.62784
114	372	0.300872
114	390	2.62784
115	171	1.27279
115	190	1.27279
116	392	1.051
116	395	1.61418
117	372	0.300872
117	390	2.62784
118	331	0.253184
118	378	2.53848
119	349	0.133422
119	386	3.06309
120	218	1.06548
121	333	0.309265
121	386	2.92366
122	374	1.04088
122	379	1.50479
123	248	1.56345
123	296	0.982141
124	234	0.8
124	397	2.54935
125	379	1.38605
125	400	2.69848
126	184	1.4459
126	273	1.09581
127	389	1.17725
127	394	1.76029
128	399	0.974283
128	400	1.87368
129	263	0.0183662
129	390	2.87759
130	286	0.852794
130	339	1.69261
131	382	0.686659
131	391	1.92163
132	388	1.37807
132	389	1.55352
133	227	2.09696
133	266	0.45518
134	388	1.08735
134	394	1.84584
135	255	0.0242651
135	385	2.5212
136	362	0.100006
136	389	2.82449
137	399	0.974283
137	400	1.87368
138	392	1.051
138	395	1.61418
139	233	0.985414
139	298	1.56013
140	338	1.7052
140	341	0.886876
141	300	1.46969
141	387	2.54568
142	359	3.16228
142	393	2.58259
143	329	0.055342
143	378	2.5262
144	164	2.35501
145	374	0.679134
145	385	1.86657
146	277	2.54558
146	320	1.85203
147	389	1.17725
147	394	1.76029
148	206	2.54561
148	388	0.367322
149	353	0.0613386
149	385	2.4844
150	279	0.0629424
150	390	2.88124
151	162	1.85546
151	392	0.658193
152	399	0.974283
152	400	1.87368
153	384	0.00769273
153	397	2.54542
154	388	1.08735
154	394	1.84584
155	243	0.74199
155	386	2.59456
156	392	1.051
156	395	1.61418
157	355	0.0533445
157	380	2.49313
158	382	0.686659
158	391	1.92163
159	323	2.18577
160	235	0.0119295
160	372	2.85999
161	374	0.737599
161	387	1.80812
162	217	1.38392
163	217	3.29261
164	378	0.47168
165	337	2.26274
165	376	0.828054
165	397	3.85524
166	278	1.24759
166	318	2.73481
167	339	0.0319996
167	353	1.18968
167	379	3.4549
168	180	0.519615
168	382	1.75214
168	391	2.9871
169	398	0.175215
169	399	2.01934
169	400	2.91873
170	321	0.0602866
170	364	0.471699
170	387	4.1446
171	190	1.06548
171	222	2.33827
172	280	1.31022
172	341	3.3469
172	382	3.53328
173	348	0.234663
173	372	1.39276
173	390	3.71972
174	282	1.8405
174	327	2.4243
175	222	0.519615
175	318	0.310527
175	386	5.11452
176	365	0.0910271
176	382	1.71208
176	391	2.94705
177	356	0.914933
177	399	2.03976
177	400	2.93916
178	348	3.16228
178	352	0.966496
178	370	3.73861
179	377	0.173789
179	392	2.12839
179	395	2.69157
180	399	2.03976
180	400	2.93916
181	186	2.05665
181	264	1.04174
181	304	1.57815
182	201	1.55288
182	386	1.81269
183	275	1.11803
184	272	3.22282
184	273	0.00903677
185	235	0.00115092
185	279	0.0420367
185	372	5.23113
186	282	1.11803
186	295	2.61989
187	361	0.0636826
187	383	0.871394
187	397	3.75014
188	319	0.00126149
188	372	1.44876
188	390	3.77573
189	373	0.0770819
189	381	0.39719
189	397	4.21167
190	222	2.33827
191	340	0.0165731
191	371	0.348391
191	391	4.31773
192	352	0.0254989
192	370	1.93159
192	378	2.77202
193	207	2.90989
193	385	0.441336
194	355	0.0404384
194	384	0.769916
194	397	3.87333
195	318	0.606898
195	358	2.54848
195	386	4.0872
196	352	0.0254989
196	370	1.93159
196	378	2.77202
197	257	0.0411113
197	386	5.44813
198	388	1.44179
198	389	1.61724
198	394	2.20029
199	263	0.00543578
199	372	1.4558
199	390	3.78277
200	348	0.203533
200	390	5.11572
201	276	2.69873
201	350	3.16228
202	334	0.49099
202	357	0.672565
202	374	3.51288
203	398	0.175215
203	399	2.01934
203	400	2.91873
204	227	2.57958
204	244	1.16664
204	266	0.937803
205	388	1.44179
205	389	1.61724
205	394	2.20029
208	271	0.8
208	293	0.0259998
208	390	4.86828
209	365	0.0177146
209	391	4.70041
210	319	0.00126149
210	372	1.44876
210	390	3.77573
211	248	0.8
211	382	1.75214
211	391	2.9871
212	333	0.411733
212	349	0.186122
212	386	5.23708
213	265	0.00269586
213	278	0.0349784
213	386	5.55216
214	335	0.50356
214	374	1.85451
214	379	2.31842
215	352	0.0254989
215	370	1.93159
215	378	2.77202
216	301	1.46969
216	348	0.0155716
216	390	4.68996
217	384	1.4099
219	372	1.36635
219	380	1.215
219	390	3.69331
220	323	1.57458
220	341	2.99903
221	398	0.175215
221	399	2.01934
221	400	2.91873
223	329	0.0379303
223	370	1.92594
223	378	2.76638
224	273	3.22242
224	340	2.7
225	374	1.74461
225	385	2.93205
225	391	0.718383
226	280	3.04058
226	326	1.85203
227	363	0.319728
228	398	0.175215
228	399	2.01934
228	400	2.91873
229	265	0.00534641
229	333	0.315244
229	386	5.27789
230	377	0.173789
230	392	2.12839
230	395	2.69157
231	362	0.0628409
231	388	2.51989
231	389	2.69534
232	329	0.0379303
232	370	1.92594
232	378	2.76638
233	327	3.18895
234	244	3.32997
234	266	3.10114
235	293	0.0507611
235	390	7.97517
236	353	0.429604
236	357	0.0508346
236	385	3.41835
236	387	3.30143
237	351	0.591602
237	365	0.832063
237	391	5.82394
237	397	2.70836
238	333	1.39775
238	386	6.5695
238	389	0.777026
239	362	0.0982049
239	388	2.33098
239	389	2.50643
239	394	3.08948
240	241	0.0488067
240	364	0.0295496
240	385	3.61937
240	387	3.50245
241	342	0.0969649
241	379	3.16535
241	385	3.88888
242	366	0.352244
242	377	0.0892843
242	392	3.25424
242	395	3.81742
243	349	0.899033
243	386	5.75225
243	399	4.97269
244	266	2.70588
244	381	1.65876
245	345	3.16228
245	351	0.843291
245	382	2.59523
245	391	3.8302
246	360	0.207175
246	388	2.30201
246	389	2.47747
246	394	3.06051
247	380	0.127836
247	381	0.777667
247	383	1.7134
247	397	4.59215
248	271	2.59377
248	296	3.04278
249	367	0.140557
249	377	0.0837313
249	392	3.36508
249	395	3.92826
250	295	1.62621
250	304	2.27664
250	311	2.28725
251	366	0.352244
251	377	0.0892843
251	392	3.25424
251	395	3.81742
253	365	0.0397528
253	382	2.99945
253	391	4.23442
253	396	0.25161
254	365	0.198013
254	371	0.551493
254	382	2.75492
254	391	3.98989
255	374	1.63933
255	385	2.82677
255	387	2.70985
256	338	3.50121
256	341	2.68288
257	319	1.85203
257	349	0.247411
257	386	7.42098
258	396	0.197356
258	398	0.21303
258	399	3.29842
258	400	4.19782
259	353	3.64829
259	398	1.23629
259	399	2.75053
259	400	3.64993
260	352	0.870137
260	370	2.771
260	378	3.61143
260	383	3.85147
261	396	0.197356
261	398	0.21303
261	399	3.29842
261	400	4.19782
262	331	0.0534203
262	370	3.1527
262	378	3.99314
263	372	2.82011
263	390	5.14708
264	277	1.63683
264	304	2.25541
264	311	2.26602
265	321	1.85203
265	386	7.61922
267	366	0.352244
267	377	0.0892843
267	392	3.25424
267	395	3.81742
268	396	0.197356
268	398	0.21303
268	399	3.29842
268	400	4.19782
269	271	2.59377
269	296	3.04278
269	360	4.68722
270	360	2.12026
270	377	7.63675
270	388	2.22733
270	394	2.98582
271	296	2.01246
272	273	2.87274
272	376	1.53014
274	396	0.197356
274	398	0.21303
274	399	3.29842
274	400	4.19782
275	360	0.160559
275	388	3.25992
275	389	3.43537
275	394	4.01842
276	349	0.217232
276	386	6.51683
277	295	1.52281
277	304	2.17323
277	311	2.18385
278	333	2.37474
278	386	7.54649
279	348	0.149388
279	372	4.3246
279	390	6.65156
280	338	2.47819
280	341	1.65986
281	360	0.221662
281	362	0.102682
281	388	3.31357
281	389	3.48902
281	394	4.07206
282	291	2.9081
282	298	3.17986
283	332	0.737849
283	361	5.23832
283	362	0.604133
283	388	3.94162
283	394	4.70012
284	293	0.0916077
284	319	0.0523001
284	348	0.0249259
284	372	4.26131
284	390	6.58828
285	375	0.149091
285	381	1.11673
285	383	2.05247
285	384	1.8278
285	397	4.93121
286	339	0.129008
286	357	0.380664
286	385	4.40842
286	387	4.2915
287	393	0.213716
287	396	0.189155
287	398	0.391307
287	399	4.64035
287	400	5.53974
288	346	0.0324029
288	371	0.509444
288	382	4.1632
288	391	5.39817
288	398	0.27934
289	353	0.915269
289	375	3.89978
289	379	2.60573
289	385	3.32926
289	387	3.21234
290	367	4.15692
290	396	0.76456
290	398	0.852983
290	399	4.026
290	400	4.92539
291	298	2.5254
291	327	3.4919
291	357	4.15692
292	325	0.32766
292	344	2.7
292	376	1.73677
292	383	4.11467
292	384	3.89
293	319	0.0823098
293	390	10.8823
294	305	1.46021
294	371	1.70917
294	372	7.00928
294	382	2.83904
294	391	4.07401
295	304	2.14139
295	311	2.152
297	338	2.7
297	366	0.456911
297	377	0.336123
297	392	4.40695
297	395	4.97013
298	327	3.76366
299	346	0.100258
299	365	1.12185
299	371	1.22501
299	382	4.87877
299	387	1.27473
299	391	6.11373
300	380	1.03629
300	381	1.68612
300	383	2.62186
300	384	2.39719
300	397	5.50061
301	342	0.0356017
301	357	0.784069
301	374	3.62439
301	379	4.0883
301	387	4.69491
302	342	2.7
302	393	0.226794
302	396	0.389829
302	398	1.22541
302	399	5.47445
302	400	6.37385
303	373	1.92092
303	393	0.0168786
303	396	0.153975
303	398	1.374
303	399	5.62304
303	400	6.52244
304	311	2.80243
305	340	0.128729
305	346	0.00839985
305	371	1.02771
305	382	4.68146
305	391	5.91643
306	355	0.0688567
306	375	0.698627
306	376	0.671319
306	383	3.04922
306	384	2.82455
306	397	5.92796
307	373	0.10277
307	375	1.19726
307	380	1.96228
307	383	3.54784
307	391	1.66846
307	397	6.42659
308	369	0.0272874
308	393	0.103652
308	396	0.15346
308	398	1.48543
308	399	5.73447
308	400	6.63387
309	366	0.309128
309	367	0.0529969
309	377	0.178914
309	392	6.20491
309	395	6.76809
309	396	0.921304
310	332	0.00918591
310	360	0.216979
310	362	0.154955
310	388	4.4455
310	389	4.62095
310	394	5.204
312	361	0.847214
312	375	1.44472
312	376	1.41741
312	381	2.85958
312	382	4.48336
312	397	6.67406
313	382	4.48336
313	393	0.539685
313	396	0.633189
313	398	1.03999
313	399	5.28903
313	400	6.18843
314	329	0.0335579
314	331	0.174064
314	352	1.23855
314	370	4.01067
314	378	4.8511
315	347	0.164055
315	355	0.0662025
315	380	1.39867
315	383	2.98424
315	384	2.75957
315	397	5.86299
316	360	0.186579
316	362	0.0778573
316	388	4.06441
316	389	4.23987
316	394	4.82291
316	400	3.27719
317	359	0.0243675
317	366	0.3324
317	367	0.20431
317	377	0.182375
317	392	6.20837
317	395	6.77156
318	333	3.86196
318	349	0.616093
318	364	5.23832
318	386	9.03371
319	348	2.66988
319	390	13.9436
320	358	0.125765
320	373	0.963734
320	375	2.05822
320	376	2.03091
320	384	4.18414
320	397	7.28756
321	335	0.63259
321	339	0.403789
321	379	4.74715
321	385	5.47068
321	387	5.35377
322	368	0.167573
322	369	0.023089
322	393	0.165593
322	396	0.167381
322	398	2.6604
322	399	6.90944
322	400	7.80884
323	338	4.92818
323	341	4.10985
323	356	2.24734
324	332	0.139167
324	360	0.126303
324	362	0.0481833
324	388	5.18933
324	389	5.36479
324	394	5.94783
324	400	3.92609
325	375	0.985325
325	376	0.958016
325	380	1.75035
325	383	3.33591
325	384	3.11125
325	397	6.21466
326	346	0.148232
326	351	0.276234
326	365	1.91031
326	371	2.01347
326	382	5.66723
326	391	6.90219
328	368	0.167573
328	369	0.023089
328	393	0.165593
328	396	0.167381
328	398	2.6604
328	399	6.90944
328	400	7.80884
329	331	0.151344
329	352	4.55799
329	370	7.33011
329	378	8.17054
330	336	0.532632
330	361	0.0303448
330	373	1.27303
330	375	2.36751
330	380	3.13253
330	381	3.78237
330	383	4.7181
330	384	4.49343
331	352	3.3229
331	370	6.09501
331	378	6.93545
332	360	0.191984
332	362	0.109669
332	388	6.69074
332	389	6.86619
332	394	7.44924
333	349	11.5024
333	398	1.42405
334	357	0.925468
334	364	1.16341
334	374	3.76579
334	375	5.04449
334	379	4.2297
334	385	4.95322
334	387	4.83631
335	353	2.38081
335	364	1.57974
335	379	4.64603
335	383	5.31421
335	385	5.36956
335	387	5.25264
336	358	0.599434
336	361	0.523276
336	376	2.46104
336	381	3.90321
336	384	4.61427
336	397	7.71769
336	399	4.96708
337	342	0.0464756
337	353	2.33877
337	357	1.29976
337	364	1.5377
337	379	4.60398
337	385	5.32751
337	387	5.2106
338	341	6.35263
339	364	2.99442
339	374	5.5968
339	385	6.78424
339	387	6.66732
340	346	0.0202786
340	351	0.275112
340	365	3.7663
340	371	3.86946
340	382	7.52321
340	391	8.75818
341	394	2.50133
342	353	2.83884
342	374	4.64015
342	379	5.10406
342	385	5.82758
342	387	5.71067
343	363	0.135048
343	368	0.0542013
343	369	0.000426789
343	393	0.0790025
343	396	0.88926
343	398	3.64686
343	399	7.89589
343	400	8.79529
344	354	0.0783304
344	356	0.0966039
344	359	0.0584133
344	366	1.06994
344	367	0.0397074
344	377	3.52795
344	392	9.55395
344	395	10.1171
345	350	0.109887
345	363	0.137362
345	368	0.135111
345	369	0.0243485
345	393	0.0470291
345	396	2.93711
345	398	5.6947
345	399	9.94374
345	400	10.8431
346	351	0.342933
346	371	6.49166
346	374	1.94354
346	382	10.1454
346	391	11.3804
347	373	1.09965
347	375	2.19414
347	376	2.16683
347	380	2.95916
347	381	3.60899
347	383	4.54473
347	384	4.32006
347	393	4.62056
347	397	7.42347
348	372	12.0962
348	390	14.4232
349	386	16.6742
350	363	0.116946
350	368	0.033701
350	369	0.0332482
350	393	0.185319
350	396	2.94237
350	398	5.69996
350	399	9.949
350	400	10.8484
351	365	4.34343
351	371	4.44658
351	382	8.10034
351	391	9.3353
351	397	5.07063
352	354	3.37948
352	370	10.5017
352	378	11.3421
353	364	5.07257
353	385	8.86239
353	387	8.74547
354	356	0.0373556
354	359	0.0665896
354	366	2.06223
354	367	0.0523842
354	377	4.52024
354	392	10.5462
354	395	11.1094
355	358	1.63854
355	373	4.32302
355	380	6.18253
355	381	6.83236
355	384	7.54343
355	386	3.47245
355	397	10.6468
356	359	0.123013
356	366	2.08387
356	367	0.0740253
356	377	4.54188
356	392	10.5679
356	395	11.1311
357	364	4.03356
357	374	6.63594
357	379	7.09985
357	385	7.82337
357	387	7.70646
358	373	2.37336
358	375	3.46784
358	380	4.23287
358	381	4.8827
358	383	5.81843
358	384	5.59377
358	397	8.69718
359	366	2.08791
359	367	0.0780658
359	377	4.54592
359	392	10.5719
359	395	11.1351
360	362	0.19881
360	388	13.3857
360	389	13.5612
360	394	14.1442
361	373	3.26843
361	375	4.36291
361	376	4.3356
361	380	5.12793
361	381	5.77777
361	383	6.7135
361	384	6.48883
361	397	9.59225
362	376	7.41413
362	388	15.0788
362	389	15.2542
362	394	15.8373
363	368	0.171496
363	369	0.0124766
363	390	5.51621
363	393	0.186872
363	396	4.83752
363	398	7.59512
363	399	11.8442
363	400	12.7436
364	374	6.87388
364	379	7.33779
364	385	8.06131
364	387	7.9444
365	371	10.4921
365	382	14.1459
365	391	15.3809
366	367	4.23126
366	377	8.69912
366	392	14.7251
366	395	15.2883
366	399	9.1875
367	377	6.68927
367	392	12.7153
367	395	13.2785
368	369	0.020694
368	373	5.71583
368	393	0.775248
368	396	5.86304
368	398	8.62064
368	399	12.8697
368	400	13.7691
369	385	4.82157
369	393	1.9096
369	396	6.9974
369	398	9.75499
369	399	14.004
369	400	14.9034
370	378	14.1142
370	379	8.93286
371	382	14.2491
371	391	15.484
371	395	1.89085
371	399	10.059
372	390	23.3699
373	375	6.15232
373	376	6.12501
373	380	6.91734
373	381	7.56717
373	383	8.50291
373	384	8.27824
373	397	11.3817
374	379	9.94017
374	385	10.6637
374	387	10.5468
374	400	7.28286
375	376	7.2195
375	380	8.01183
375	381	8.66166
375	383	9.59739
375	384	9.37273
375	397	12.4761
376	380	7.98452
376	381	8.63435
376	383	9.57008
376	384	9.34542
376	397	12.4488
377	392	17.1831
377	395	17.7463
378	380	9.81542
379	385	11.1276
379	387	11.0107
380	381	9.42668
380	383	10.3624
380	384	10.1377
380	397	13.2412
381	383	11.0122
381	384	10.7876
381	385	9.39361
381	397	13.891
382	391	19.1378
383	397	14.8267
384	397	14.6021
384	398	11.0089
385	387	11.7342
386	390	10.8083
387	397	16.2826
387	400	2.44615
388	389	29.1803
388	390	0.935608
388	394	29.7634
388	400	17.3677
389	392	15.9684
389	394	29.9388
391	394	15.5164
392	395	23.7723
392	396	0.0850586
393	396	14.7363
393	398	17.4939
393	399	21.7429
393	400	22.6423
395	396	11.9995
395	398	4.54783
396	398	22.5817
396	399	26.8307
396	400	27.7301
398	399	29.5883
398	400	30.4877
399	400	34.7367
